State_Name,County,Type,ALand,Median
Iowa,Adair County,Track,164536468,61843
Iowa,Adair County,Track,638674450,48186
Iowa,Adair County,Track,383313284,57669
Iowa,Adair County,Track,22771148,300000
Iowa,Adair County,Track,5801228,19915
Iowa,Adair County,Track,2909566,37885
Iowa,Adair County,Track,3659284,45633
Iowa,Adair County,Track,390547104,32949
Iowa,Adair County,Track,125740514,42541
Iowa,Adair County,Track,470869977,81554
Iowa,Adair County,Track,286969478,76890
Iowa,Adair County,Track,3664409,39705
Iowa,Adair County,Track,1245763,24490
Iowa,Adair County,Track,7398939,41953
Iowa,Adair County,Track,527223620,48813
Iowa,Adair County,Track,16143799,29506
Iowa,Adair County,Track,2103692,38276
Iowa,Adair County,Track,12105894,34939
Iowa,Adair County,Track,125429236,60514
Iowa,Adair County,Track,35657980,60752
Iowa,Adair County,Track,120652250,51795
Iowa,Adair County,Track,9105221,31008
Iowa,Adair County,Track,568269547,62312
Iowa,Adair County,Track,21076819,300000
Iowa,Adair County,Track,458551859,61359
Iowa,Adair County,Track,24225447,36571
Iowa,Adair County,Track,60190081,32622
Iowa,Adair County,Track,216534125,58388
Iowa,Adair County,Track,260369881,56049
Iowa,Adair County,Track,106526262,57755
Iowa,Adair County,Track,369473262,300000
Iowa,Adair County,Track,233700977,76619
Iowa,Adair County,Track,595184582,59412
Iowa,Adair County,Track,322721222,45119
Iowa,Adair County,Track,178168802,43564
Iowa,Adair County,Track,103233552,38033
Iowa,Adair County,Track,490680040,47987
Iowa,Adair County,Track,415834151,43485
Iowa,Adair County,Track,397981120,71882
Iowa,Adair County,Track,26775955,35703
Iowa,Adair County,Track,575084132,300000
Iowa,Adair County,Track,498648007,50480
Iowa,Adair County,Track,19174225,89253
Iowa,Adair County,Track,82025625,35413
Iowa,Adair County,Track,424986329,44647
Iowa,Adair County,Track,511200495,66069
Iowa,Adair County,Track,289441642,47674
Iowa,Adair County,Track,504157937,46062
Iowa,Adair County,Track,7700570,300000
Iowa,Adair County,Track,2655810,62764
Iowa,Adair County,Track,353010072,47771
Iowa,Adair County,Track,19381130,25248
Iowa,Adair County,Track,3188992,41528
Iowa,Adair County,Track,383313284,57150
Iowa,Adair County,Track,3324594,25670
Iowa,Adair County,Track,1200186,32794
Iowa,Adair County,Track,1476994,42190
Iowa,Adair County,Track,14652282,46358
Iowa,Adair County,Track,156776900,81575
Iowa,Adair County,Track,445396619,300000
Iowa,Adair County,Track,691672954,62422
Iowa,Adair County,Track,395551428,48815
Iowa,Adair County,Track,456409115,44155
Iowa,Adair County,Track,897280991,300000
Iowa,Adair County,Track,13978207,37434
Iowa,Adair County,Track,19255140,39470
Iowa,Adair County,Track,11603637,28614
Iowa,Adair County,Track,360776767,65176
Iowa,Adair County,Track,21481954,33896
Iowa,Adair County,Track,18127788,59761
Iowa,Adair County,Track,18941221,91640
Iowa,Adair County,Track,5003920,52789
Iowa,Adair County,Track,8159451,67202
Iowa,Adair County,Track,4923154,300000
Iowa,Adair County,Track,1891516,52424
Iowa,Adair County,Track,5200646,23581
Iowa,Adair County,Track,1421839,40486
Iowa,Adair County,Track,5188967,81584
Iowa,Adair County,Track,2724713,36542
Iowa,Adair County,Track,2477906,32027
Iowa,Adair County,Track,2512347,29967
Iowa,Adair County,Track,7839036,32204
Iowa,Adair County,Track,170202928,74637
Iowa,Adair County,Track,165019945,300000
Iowa,Adair County,Track,335561652,54665
Iowa,Adair County,Track,256907850,37920
Iowa,Adair County,Track,2875293,69334
Iowa,Adair County,Track,15633232,33654
Iowa,Adair County,Track,756092507,93141
Iowa,Adair County,Track,16307774,33483
Iowa,Adair County,Track,416915876,57913
Iowa,Adair County,Track,11008923,34878
Iowa,Adair County,Track,516583497,50696
Iowa,Adair County,Track,6582193,28046
Iowa,Adair County,Track,303923857,31334
Iowa,Adair County,Track,402620329,67642
Iowa,Adair County,Track,6312856,49988
Iowa,Adair County,Track,143205908,86212
Iowa,Adair County,Track,19386099,62340
Iowa,Adair County,Track,12541098,45663
Iowa,Adair County,Track,332425557,50724
Iowa,Adair County,Track,638412688,57294
Iowa,Adair County,Track,16122835,55391
Iowa,Adair County,Track,724207140,38104
Iowa,Adair County,Track,603386560,46997
Iowa,Adair County,Track,369405832,300000
Iowa,Adair County,Track,288463021,49037
Iowa,Adair County,Track,5036125,37327
Iowa,Adair County,Track,30453931,42673
Iowa,Adair County,Track,1788902,300000
Iowa,Adair County,Track,558652991,39776
Iowa,Adair County,Track,353894456,68156
Iowa,Adair County,Track,728187748,40788
Iowa,Adair County,Track,6702981,72709
Iowa,Adair County,Track,713390030,70318
Iowa,Adair County,Track,365603781,49173
Iowa,Adair County,Track,510889641,35640
Iowa,Adair County,Track,624935416,80657
Iowa,Adair County,Track,736778673,59330
Iowa,Adair County,Track,15796329,35909
Iowa,Adair County,Track,1933647,46001
Iowa,Adair County,Track,2033556,38762
Iowa,Adair County,Track,2913558,33786
Iowa,Adair County,Track,2138624,80669
Iowa,Adair County,Track,4318210,300000
Iowa,Adair County,Track,42243866,38682
Iowa,Adair County,Track,1615163,56622
Iowa,Adair County,Track,1897980,17187
Iowa,Adair County,Track,1449869,38893
Iowa,Adair County,Track,2280172,34676
Iowa,Adair County,Track,1378198,56028
Iowa,Adair County,Track,260369881,39533
Iowa,Adair County,Track,2452850,300000
Iowa,Adair County,Track,10229492,45047
Iowa,Adair County,Track,3355171,48617
Iowa,Adair County,Track,1942165,44290
Iowa,Adair County,Track,2601128,73583
Iowa,Adair County,Track,1838587,26518
Iowa,Adair County,Track,5200754,31115
Iowa,Adair County,Track,134704865,59697
Iowa,Adair County,Track,2709284,97303
Iowa,Adair County,Track,6303493,55811
Iowa,Adair County,Track,595184582,57400
Iowa,Adair County,Track,4073394,60340
Iowa,Adair County,Track,39434789,43871
Iowa,Adair County,Track,175513237,55119
Iowa,Adair County,Track,48829602,300000
Iowa,Adair County,Track,2515838,85091
Iowa,Adair County,Track,40975706,123648
Iowa,Adair County,Track,3566407,300000
Iowa,Adair County,Track,3797272,54098
Iowa,Adair County,Track,53422128,69413
Iowa,Adair County,Track,10298928,116300
Iowa,Adair County,Track,37638276,59183
Iowa,Adair County,Track,324693329,78400
Iowa,Adair County,Track,324452495,61975
Iowa,Adair County,Track,4886188,53317
Iowa,Adair County,Track,2538774,45032
Iowa,Adair County,Track,1235459,37050
Iowa,Adair County,Track,1502722,23052
Iowa,Adair County,Track,2142828,37797
Iowa,Adair County,Track,19546170,62437
Iowa,Adair County,Track,69565855,34865
Iowa,Adair County,Track,640624255,300000
Iowa,Adair County,Track,410247801,49235
Iowa,Adair County,Track,15631807,39223
Iowa,Adair County,Track,656168190,56845
Iowa,Adair County,Track,341390187,51930
Iowa,Adair County,Track,28378184,300000
Iowa,Adair County,Track,240511958,300000
Iowa,Adair County,Track,63088269,62696
Iowa,Adair County,Track,4035242,20236
Iowa,Adair County,Track,970227,66521
Iowa,Adair County,Track,1592945,300000
Iowa,Adair County,Track,2524868,55037
Iowa,Adair County,Track,21071839,40258
Iowa,Adair County,Track,20477703,42710
Iowa,Adair County,Track,2432222,43959
Iowa,Adair County,Track,6786980,115803
Iowa,Adair County,Track,3388299,300000
Iowa,Adair County,Track,16174670,117444
Iowa,Adair County,Track,750348052,52843
Iowa,Adair County,Track,84363722,300000
Iowa,Adair County,Track,237522876,59683
Iowa,Adair County,Track,307167163,70994
Iowa,Adair County,Track,15689466,300000
Iowa,Adair County,Track,349692039,52791
Iowa,Adair County,Track,1814285,94744
Iowa,Adair County,Track,4338050,70075
Iowa,Adair County,Track,3866219,33807
Iowa,Adair County,Track,4908517,55622
Iowa,Adair County,Track,341254823,70786
Iowa,Adair County,Track,155374878,41595
Iowa,Adair County,Track,341638756,54257
Iowa,Adair County,Track,605765145,63671
Iowa,Adair County,Track,669706630,56427
Iowa,Adair County,Track,16247268,29064
Iowa,Adair County,Track,238958241,63364
Iowa,Adair County,Track,589966019,51075
Iowa,Adair County,Track,489444452,44283
Iowa,Adair County,Track,6905543,300000
Iowa,Adair County,Track,364897346,32315
Iowa,Adair County,Track,12262024,33340
Iowa,Adair County,Track,160807510,73825
Iowa,Adair County,Track,4235734,74535
Iowa,Adair County,Track,283469885,62104
Iowa,Adair County,Track,665934207,300000
Iowa,Adair County,Track,527527468,75543
Iowa,Adair County,Track,3324594,44634
Iowa,Adair County,Track,38698618,43668
Iowa,Adair County,Track,1455834,59060
Iowa,Adair County,Track,1858905,17241
Iowa,Adair County,Track,538419811,50014
Iowa,Adair County,Track,426658790,46709
Iowa,Adair County,Track,739196460,61623
Iowa,Adair County,Track,58790688,66993
Iowa,Adair County,Track,24258283,31056
Iowa,Adair County,Track,5683990,60586
Iowa,Adair County,Track,9697774,300000
Iowa,Adair County,Track,3947856,43006
Iowa,Adair County,Track,7713975,300000
Iowa,Adair County,Track,1463554,300000
Iowa,Adair County,Track,1748777,42863
Iowa,Adair County,Track,6996670,300000
Iowa,Adair County,Track,2726959,37801
Iowa,Adair County,Track,11682969,54044
Iowa,Adair County,Track,479875899,66841
Iowa,Adair County,Track,731957042,60489
Iowa,Adair County,Track,179968457,52606
Iowa,Adair County,Track,447427227,38868
Iowa,Adair County,Track,314495545,61329
Iowa,Adair County,Track,24487132,300000
Iowa,Adair County,Track,1301453,50223
Iowa,Adair County,Track,897280991,45318
Iowa,Adair County,Track,435892661,51689
Iowa,Adair County,Track,22324067,103840
Iowa,Adair County,Track,13588672,92341
Iowa,Adair County,Track,7950551,80178
Iowa,Adair County,Track,11430452,62096
Iowa,Adair County,Track,203216451,87761
Iowa,Adair County,Track,251723570,56371
Iowa,Adair County,Track,6261688,34538
Iowa,Adair County,Track,367995386,63036
Iowa,Adair County,Track,8729456,37464
Iowa,Adair County,Track,516305791,58599
Iowa,Adair County,Track,17108331,31170
Iowa,Adair County,Track,288463021,57256
Iowa,Adair County,Track,542810920,56678
Iowa,Adair County,Track,660232499,45392
Iowa,Adair County,Track,217392284,43197
Iowa,Adair County,Track,624935416,67858
Iowa,Adair County,Track,2033556,39664
Iowa,Adair County,Track,1615163,56365
Iowa,Adair County,Track,831330,29125
Iowa,Adair County,Track,10229492,42249
Iowa,Adair County,Track,17417710,51439
Iowa,Adair County,Track,6116215,41775
Iowa,Adair County,Track,60241348,96200
Iowa,Adair County,Track,4073394,90150
Iowa,Adair County,Track,5104784,66665
Iowa,Adair County,Track,2874925,55055
Iowa,Adair County,Track,10298928,118619
Iowa,Adair County,Track,4886188,60569
Iowa,Adair County,Track,2420892,53225
Iowa,Adair County,Track,69565855,59012
Iowa,Adair County,Track,423512243,50565
Iowa,Adair County,Track,6376686,48998
Iowa,Adair County,Track,1518376,19999
Iowa,Adair County,Track,1824408,53507
Iowa,Adair County,Track,8157005,58932
Iowa,Adair County,Track,1283140,93519
Iowa,Adair County,Track,750348052,54405
Iowa,Adair County,Track,15689466,66129
Iowa,Adair County,Track,9819657,25682
Iowa,Adair County,Track,155374878,59311
Iowa,Adair County,Track,352592788,44131
Iowa,Adair County,Track,5739465,30559
Iowa,Adair County,Track,256290808,57112
Iowa,Adair County,Track,45512887,60046
Iowa,Adair County,Track,665934207,58809
Iowa,Adair County,Track,1455834,26695
Iowa,Adair County,Track,594829273,50081
Iowa,Adair County,Track,9697774,73306
Iowa,Adair County,Track,1748777,33415
Iowa,Adair County,Track,731957042,61401
Iowa,Adair County,Track,24487132,39727
Iowa,Adair County,Track,879308492,56923
Iowa,Adair County,Track,30642913,46923
Iowa,Adair County,Track,334611810,47820
Iowa,Adair County,Track,408767687,57918
Iowa,Adair County,Track,527223620,58254
Iowa,Adair County,Track,322752768,47643
Iowa,Adair County,Track,30461093,68933
Iowa,Adair County,Track,42243866,57470
Iowa,Adair County,Track,3075766,44010
Iowa,Adair County,Track,1862752,39860
Iowa,Adair County,Track,3733878,51889
Iowa,Adair County,Track,6207300,70155
Iowa,Adair County,Track,10092546,45220
Iowa,Adair County,Track,197026816,58094
Iowa,Adair County,Track,3386205,64922
Iowa,Adair County,Track,3554383,300000
Iowa,Adair County,Track,116196141,96532
Iowa,Adair County,Track,212821102,62698
Iowa,Adair County,Track,48108468,66454
Kansas,Harvey County,City,3554611,54893
Kansas,Montgomery County,City,338484,49228
Kansas,Morris County,City,13100874,0
Kansas,Washington County,City,213014,300000
Kansas,Stafford County,City,327753,49247
Kansas,Allen County,City,11745639,30070
Kansas,Sherman County,City,675559,38362
Kansas,Anderson County,City,1288716,22709
Kansas,Allen County,City,2127217,32756
Kansas,Morris County,City,224891,52793
Kansas,Butler County,City,1938440,49101
Kansas,Lincoln County,City,3205898,39400
Kansas,Phillips County,City,1142855,44283
Kansas,Rice County,City,6910863,50306
Kansas,Washington County,City,641946,53513
Kansas,Marion County,City,7722609,35092
Kansas,Jefferson County,City,2016647,300000
Kansas,Johnson County,City,5234425,212415
Kansas,Linn County,City,2763100,38341
Kansas,Atchison County,City,866176,36382
Kansas,Saline County,City,556158,54196
Kansas,Clay County,City,122050,9910
Kansas,Johnson County,City,157638037,77330
Kansas,Jefferson County,City,2636311,52464
Kansas,Washington County,City,796346,37719
Kansas,Barton County,City,730797,28973
Kansas,Rooks County,City,3222533,44620
Kansas,Linn County,City,667767,25235
Kansas,Riley County,City,649432,300000
Kansas,Franklin County,City,783188,47068
Kansas,McPherson County,CDP,10432634,300000
Kansas,Pottawatomie County,City,3067327,48969
Kansas,Scott County,City,7156988,52217
Kansas,Stafford County,City,664518,37336
Kansas,Dickinson County,City,2203618,49688
Kansas,Neosho County,City,450809,300000
Kansas,Hamilton County,City,10626842,44024
Kansas,Butler County,City,2752110,49583
Kansas,Jefferson County,City,1985673,37097
Kansas,Clay County,City,1291015,63098
Kansas,Doniphan County,City,5895910,46108
Kansas,Anderson County,City,483746,34035
Kansas,Shawnee County,City,275784,37578
Kansas,McPherson County,City,638895,39965
Kansas,Republic County,City,396983,27841
Kansas,Osborne County,City,801922,30070
Kansas,Reno County,City,2772353,37406
Kansas,Shawnee County,City,1665650,51206
Kansas,Allen County,City,164416,300000
Kansas,Doniphan County,CDP,3962893,39348
Kansas,Marshall County,City,5140558,40587
Kansas,Ford County,City,1458346,51910
Kansas,Jewell County,City,2154764,35145
Kansas,Dickinson County,City,443196,300000
Kansas,Rice County,City,759335,34605
Kansas,Clay County,City,8074141,39962
Kansas,Thomas County,City,9112987,44228
Kansas,Nemaha County,City,689864,300000
Kansas,Harper County,City,214290,300000
Kansas,Cowley County,City,715917,40626
Kansas,Neosho County,City,379722,300000
Kansas,Chautauqua County,City,505083,31175
Kansas,Pottawatomie County,City,511387,36803
Kansas,Brown County,City,662968,53558
Kansas,Geary County,CDP,13202567,39938
Kansas,Bourbon County,City,484746,23521
Kansas,Allen County,City,1900537,43127
Kansas,Sedgwick County,City,12780986,64849
Kansas,Anderson County,City,940828,32865
Kansas,Allen County,Track,35290146,42757
Kansas,Allen County,Track,3437185,35595
Kansas,Allen County,Track,11211623,36346
Kansas,Allen County,Track,4341460,36673
Kansas,Allen County,Track,943552471,48500
Kansas,Allen County,Track,3045304,56313
Kansas,Allen County,Track,1947252,12529
